"oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","y1_value","y2_value","y3_value","csquare","geom_wkt"
23509630,78,4,"Jumeirah Group","Chelonia mydas","802","2008-08-16","2008-08-19",15,1,1,,,,"1007:247","POLYGON((77 4,77 5,78 5,78 4,77 4))"
23208219,77,31,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2011-04-03","2011-04-03",1,1,1,,,,"1307:217","POLYGON((77 31,77 32,78 32,78 31,77 31))"
24550324,78,-5,"WWF-Malaysia","Eretmochelys imbricata","983","2007-03-14","2007-03-14",1,1,1,,,,"3007:458","POLYGON((78 -5,79 -5,79 -6,78 -6,78 -5))"
6353046,79,1,"Marine Research Foundation","Chelonia mydas","981","2005-05-11","2005-05-11",2,1,1,,,,"1007:218","POLYGON((78 1,78 2,79 2,79 1,78 1))"
23509616,79,4,"Jumeirah Group","Chelonia mydas","802","2008-08-19","2008-08-26",33,1,1,,,,"1007:238","POLYGON((78 3,78 4,79 4,79 3,78 3))"
6353114,79,9,"Marine Research Foundation","Chelonia mydas","981","2005-02-28","2005-02-28",1,1,1,,,,"1007:498","POLYGON((78 9,78 10,79 10,79 9,78 9))"
23325437,79,24,"Yaniv Levy","Caretta caretta","1964","2010-05-06","2010-06-23",2,2,1,,,,"1207:238","POLYGON((78 23,78 24,79 24,79 23,78 23))"
23208220,78,32,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-11-13","2010-11-13",1,1,1,,,,"1307:218","POLYGON((78 31,78 32,79 32,79 31,78 31))"
23208223,79,32,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-10-01","2010-10-01",1,1,1,,,,"1307:228","POLYGON((78 32,78 33,79 33,79 32,78 32))"
6353042,80,1,"Marine Research Foundation","Chelonia mydas","981","2005-05-11","2005-05-11",2,1,1,,,,"1007:209","POLYGON((79 0,79 1,80 1,80 0,79 0))"
23509621,79,4,"Jumeirah Group","Chelonia mydas","802","2008-08-26","2008-08-30",17,1,1,,,,"1007:239","POLYGON((79 3,79 4,80 4,80 3,79 3))"
23509636,80,5,"Jumeirah Group","Chelonia mydas","802","2008-08-31","2008-09-05",29,1,1,,,,"1007:249","POLYGON((79 4,79 5,80 5,80 4,79 4))"
23461280,79,6,"ZSL/maluane","Chelonia mydas","1024","2007-05-04","2007-05-04",1,1,1,,,,"1007:459","POLYGON((79 5,79 6,80 6,80 5,79 5))"
23208218,79,30,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-12-22","2010-12-22",1,1,1,,,,"1307:209","POLYGON((79 30,79 31,80 31,80 30,79 30))"
23208222,80,31,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-09-14","2011-03-04",2,1,1,,,,"1307:219","POLYGON((79 31,79 32,80 32,80 31,79 31))"
23208224,79,32,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-10-01","2010-10-01",1,1,1,,,,"1307:229","POLYGON((79 32,79 33,80 33,80 32,79 32))"
23208226,80,34,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-06-24","2011-01-20",2,1,1,,,,"1307:239","POLYGON((79 33,79 34,80 34,80 33,79 33))"
23332513,80,42,"Yaniv Levy","Caretta caretta","1964","2011-10-07","2011-10-07",1,1,1,,,,"1407:219","POLYGON((79 41,79 42,80 42,80 41,79 41))"
6353115,81,1,"Marine Research Foundation","Chelonia mydas","981","2005-05-12","2005-05-12",3,1,1,,,,"1008:100","POLYGON((80 0,80 1,81 1,81 0,80 0))"
23509637,80,5,"Jumeirah Group","Chelonia mydas","802","2008-09-05","2008-09-05",1,1,1,,,,"1008:140","POLYGON((80 4,80 5,81 5,81 4,80 4))"
23509640,81,5,"Jumeirah Group","Chelonia mydas","802","2008-09-06","2008-09-08",11,1,1,,,,"1008:350","POLYGON((80 5,80 6,81 6,81 5,80 5))"
23198702,80,19,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-09-27","2010-09-27",1,1,1,,,,"1108:380","POLYGON((80 18,80 19,81 19,81 18,80 18))"
23325439,81,23,"Yaniv Levy","Caretta caretta","1964","2009-12-04","2009-12-04",1,1,1,,,,"1208:120","POLYGON((80 22,80 23,81 23,81 22,80 22))"
23332516,80,44,"Yaniv Levy","Caretta caretta","1964","2011-02-04","2011-02-04",1,1,1,,,,"1408:130","POLYGON((80 43,80 44,81 44,81 43,80 43))"
6353116,81,1,"Marine Research Foundation","Chelonia mydas","981","2005-05-12","2005-05-12",2,1,1,,,,"1008:101","POLYGON((81 0,81 1,82 1,82 0,81 0))"
23509644,82,6,"Jumeirah Group","Chelonia mydas","802","2008-09-08","2008-09-11",19,1,1,,,,"1008:351","POLYGON((81 5,81 6,82 6,82 5,81 5))"
23198703,81,18,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2011-01-14","2011-01-14",1,1,1,,,,"1108:381","POLYGON((81 18,81 19,82 19,82 18,81 18))"
23208227,81,31,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-10-13","2010-10-13",1,1,1,,,,"1308:111","POLYGON((81 31,81 32,82 32,82 31,81 31))"
6353128,83,0,"Marine Research Foundation","Chelonia mydas","981","2005-05-13","2005-05-13",1,1,1,,,,"3008:102","POLYGON((82 -0,83 -0,83 -1,82 -1,82 -0))"
6353118,83,1,"Marine Research Foundation","Chelonia mydas","981","2005-05-13","2005-05-14",5,1,1,,,,"1008:102","POLYGON((82 0,82 1,83 1,83 0,82 0))"
24548534,83,7,"Jumeirah Group;WWF-Malaysia","Chelonia mydas;Eretmochelys imbricata","802;983","2008-09-11","2010-01-16",11,2,2,,,,"1008:362","POLYGON((82 6,82 7,83 7,83 6,82 6))"
23509649,83,8,"Jumeirah Group","Chelonia mydas","802","2008-09-13","2008-09-14",5,1,1,,,,"1008:372","POLYGON((82 7,82 8,83 8,83 7,82 7))"
23222820,82,18,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1282","2013-01-02","2013-01-02",1,1,1,,,,"1108:382","POLYGON((82 18,82 19,83 19,83 18,82 18))"
6353119,84,1,"Marine Research Foundation","Chelonia mydas","981","2005-05-14","2005-05-14",1,1,1,,,,"1008:103","POLYGON((83 0,83 1,84 1,84 0,83 0))"
23509651,83,9,"Jumeirah Group","Chelonia mydas","802","2008-09-14","2008-09-15",2,1,1,,,,"1008:383","POLYGON((83 8,83 9,84 9,84 8,83 8))"
23509652,84,9,"Jumeirah Group","Chelonia mydas","802","2008-09-15","2008-09-15",3,1,1,,,,"1008:393","POLYGON((83 9,83 10,84 10,84 9,83 9))"
23198701,83,18,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-05-25","2010-05-25",1,1,1,,,,"1108:373","POLYGON((83 17,83 18,84 18,84 17,83 17))"
23231504,85,-2,"Marine Research Foundation","Chelonia mydas","1300","2015-09-05","2015-09-05",1,1,1,,,,"3008:114","POLYGON((84 -1,85 -1,85 -2,84 -2,84 -1))"
6353120,84,1,"Marine Research Foundation","Chelonia mydas","981","2005-05-14","2005-05-14",3,1,1,,,,"1008:104","POLYGON((84 0,84 1,85 1,85 0,84 0))"
23509653,85,9,"Jumeirah Group","Chelonia mydas","802","2008-09-16","2008-09-16",2,1,1,,,,"1008:394","POLYGON((84 9,84 10,85 10,85 9,84 9))"
23206032,84,25,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-12-17","2010-12-17",1,1,1,,,,"1208:354","POLYGON((84 25,84 26,85 26,85 25,84 25))"
23231505,85,-1,"Marine Research Foundation","Chelonia mydas","1300","2015-09-05","2015-09-05",1,1,1,,,,"3008:215","POLYGON((85 -1,86 -1,86 -2,85 -2,85 -1))"
6353121,85,0,"Marine Research Foundation","Chelonia mydas","981","2005-05-15","2005-05-15",3,1,1,,,,"1008:205","POLYGON((85 0,85 1,86 1,86 0,85 0))"
23509660,86,9,"Jumeirah Group","Chelonia mydas","802","2008-09-17","2008-09-18",3,1,1,,,,"1008:485","POLYGON((85 8,85 9,86 9,86 8,85 8))"
23198705,86,18,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-09-28","2010-09-28",1,1,1,,,,"1108:475","POLYGON((85 17,85 18,86 18,86 17,85 17))"
23198707,85,18,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-09-14","2010-09-14",1,1,1,,,,"1108:485","POLYGON((85 18,85 19,86 19,86 18,85 18))"
23325441,85,22,"Yaniv Levy","Caretta caretta","1964","2009-08-26","2009-08-26",1,1,1,,,,"1208:225","POLYGON((85 22,85 23,86 23,86 22,85 22))"
23208230,85,33,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-05-09","2010-09-03",2,2,1,,,,"1308:225","POLYGON((85 32,85 33,86 33,86 32,85 32))"
24550325,86,-2,"WWF-Malaysia","Eretmochelys imbricata","983","2010-07-21","2010-07-21",1,1,1,,,,"3008:216","POLYGON((86 -1,87 -1,87 -2,86 -2,86 -1))"
6353122,87,0,"Marine Research Foundation","Chelonia mydas","981","2005-05-16","2005-05-16",4,1,1,,,,"1008:206","POLYGON((86 0,86 1,87 1,87 0,86 0))"
6380938,87,5,"WWF Indochina","Chelonia mydas","373","2007-05-07","2007-05-14",2,1,1,,,,"1008:456","POLYGON((86 5,86 6,87 6,87 5,86 5))"
23509658,87,8,"Jumeirah Group","Chelonia mydas","802","2008-09-21","2008-10-01",14,1,1,,,,"1008:476","POLYGON((86 7,86 8,87 8,87 7,86 7))"
23509665,87,9,"Jumeirah Group","Chelonia mydas","802","2008-10-05","2008-10-09",20,1,1,,,,"1008:486","POLYGON((86 8,86 9,87 9,87 8,86 8))"
23509671,87,9,"Jumeirah Group","Chelonia mydas","802","2008-10-09","2008-10-10",4,1,1,,,,"1008:496","POLYGON((86 9,86 10,87 10,87 9,86 9))"
23198706,87,17,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-11-09","2010-11-09",1,1,1,,,,"1108:476","POLYGON((86 17,86 18,87 18,87 17,86 17))"
23273796,88,-10,"PENV","Natator depressus","1428","2010-09-08","2010-09-08",1,1,1,,,,"3008:497","POLYGON((87 -9,88 -9,88 -10,87 -10,87 -9))"
6353123,88,0,"Marine Research Foundation","Chelonia mydas","981","2005-05-17","2005-05-17",4,1,1,,,,"1008:207","POLYGON((87 0,87 1,88 1,88 0,87 0))"
23509682,88,10,"Jumeirah Group","Chelonia mydas","802","2008-10-10","2008-10-20",60,1,1,,,,"1008:497","POLYGON((87 9,87 10,88 10,88 9,87 9))"
23325440,88,22,"Yaniv Levy","Caretta caretta","1964","2009-09-11","2009-09-11",1,1,1,,,,"1208:217","POLYGON((87 21,87 22,88 22,88 21,87 21))"
6353133,88,-3,"Marine Research Foundation","Chelonia mydas","981","2005-06-04","2005-06-04",1,1,1,,,,"3008:228","POLYGON((88 -2,89 -2,89 -3,88 -3,88 -2))"
6353129,88,0,"Marine Research Foundation","Chelonia mydas","981","2005-05-18","2005-05-18",3,1,1,,,,"3008:208","POLYGON((88 -0,89 -0,89 -1,88 -1,88 -0))"
6353124,88,0,"Marine Research Foundation","Chelonia mydas","981","2005-05-18","2005-05-18",3,1,1,,,,"1008:208","POLYGON((88 0,88 1,89 1,89 0,88 0))"
23509667,89,9,"Jumeirah Group","Chelonia mydas","802","2008-10-23","2008-10-24",7,1,1,,,,"1008:488","POLYGON((88 8,88 9,89 9,89 8,88 8))"
23509684,88,9,"Jumeirah Group","Chelonia mydas","802","2008-10-21","2008-10-22",5,1,1,,,,"1008:498","POLYGON((88 9,88 10,89 10,89 9,88 9))"
23198704,89,16,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-11-22","2010-11-22",1,1,1,,,,"1108:468","POLYGON((88 16,88 17,89 17,89 16,88 16))"
23198708,88,18,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2011-01-23","2011-01-23",1,1,1,,,,"1108:488","POLYGON((88 18,88 19,89 19,89 18,88 18))"
23208231,89,36,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-12-30","2010-12-30",1,1,1,,,,"1308:458","POLYGON((88 35,88 36,89 36,89 35,88 35))"
6353135,90,-5,"Marine Research Foundation","Chelonia mydas","981","2005-06-13","2005-06-13",1,1,1,,,,"3008:249","POLYGON((89 -4,90 -4,90 -5,89 -5,89 -4))"
6353134,90,-2,"Marine Research Foundation","Chelonia mydas","981","2005-06-05","2005-06-05",1,1,1,,,,"3008:229","POLYGON((89 -2,90 -2,90 -3,89 -3,89 -2))"
6353132,90,0,"Marine Research Foundation","Chelonia mydas","981","2005-05-19","2005-05-21",8,1,1,,,,"3008:209","POLYGON((89 -0,90 -0,90 -1,89 -1,89 -0))"
24548533,90,5,"WWF-Malaysia","Eretmochelys imbricata","983","2007-02-23","2007-02-23",1,1,1,,,,"1008:249","POLYGON((89 4,89 5,90 5,90 4,89 4))"
23509669,90,9,"Jumeirah Group","Chelonia mydas","802","2008-10-25","2008-10-26",2,1,1,,,,"1008:489","POLYGON((89 8,89 9,90 9,90 8,89 8))"
23198709,89,18,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2011-01-18","2011-01-18",1,1,1,,,,"1108:489","POLYGON((89 18,89 19,90 19,90 18,89 18))"
23208228,89,32,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2011-01-18","2011-01-18",1,1,1,,,,"1308:219","POLYGON((89 31,89 32,90 32,90 31,89 31))"
6353169,91,-3,"Marine Research Foundation","Chelonia mydas","981","2005-06-04","2005-06-12",13,1,1,,,,"3009:130","POLYGON((90 -3,91 -3,91 -4,90 -4,90 -3))"
6353160,91,-2,"Marine Research Foundation","Chelonia mydas","981","2005-05-31","2005-06-05",13,1,1,,,,"3009:120","POLYGON((90 -2,91 -2,91 -3,90 -3,90 -2))"
6353147,91,-1,"Marine Research Foundation","Chelonia mydas","981","2005-05-23","2005-05-31",7,1,1,,,,"3009:110","POLYGON((90 -1,91 -1,91 -2,90 -2,90 -1))"
6353140,91,-1,"Marine Research Foundation","Chelonia mydas","981","2005-05-21","2005-05-27",12,1,1,,,,"3009:100","POLYGON((90 -0,91 -0,91 -1,90 -1,90 -0))"
23222822,91,17,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1282","2012-10-27","2012-10-27",1,1,1,,,,"1109:360","POLYGON((90 16,90 17,91 17,91 16,90 16))"
23208232,91,30,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-12-22","2010-12-22",1,1,1,,,,"1309:100","POLYGON((90 30,90 31,91 31,91 30,90 30))"
6353184,92,-4,"Marine Research Foundation","Chelonia mydas","981","2005-06-14","2005-06-14",1,1,1,,,,"3009:141","POLYGON((91 -4,92 -4,92 -5,91 -5,91 -4))"
6353175,92,-3,"Marine Research Foundation","Chelonia mydas","981","2005-06-03","2005-06-14",7,1,1,,,,"3009:131","POLYGON((91 -3,92 -3,92 -4,91 -4,91 -3))"
6353153,92,-1,"Marine Research Foundation","Chelonia mydas","981","2005-05-25","2005-05-30",25,1,1,,,,"3009:111","POLYGON((91 -1,92 -1,92 -2,91 -2,91 -1))"
6353141,91,0,"Marine Research Foundation","Chelonia mydas","981","2005-05-27","2005-05-27",2,1,1,,,,"3009:101","POLYGON((91 -0,92 -0,92 -1,91 -1,91 -0))"
6380939,91,7,"WWF Indochina","Chelonia mydas","373","2007-09-27","2007-09-27",1,1,1,,,,"1009:361","POLYGON((91 6,91 7,92 7,92 6,91 6))"
6353178,93,-3,"Marine Research Foundation","Chelonia mydas","981","2005-06-14","2005-06-16",10,1,1,,,,"3009:132","POLYGON((92 -3,93 -3,93 -4,92 -4,92 -3))"
6353154,92,-1,"Marine Research Foundation","Chelonia mydas","981","2005-05-29","2005-05-29",1,1,1,,,,"3009:112","POLYGON((92 -1,93 -1,93 -2,92 -2,92 -1))"
6353142,92,-1,"Marine Research Foundation","Chelonia mydas","981","2005-05-27","2005-05-27",1,1,1,,,,"3009:102","POLYGON((92 -0,93 -0,93 -1,92 -1,92 -0))"
23198710,92,15,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-11-18","2010-11-18",1,1,1,,,,"1109:352","POLYGON((92 15,92 16,93 16,93 15,92 15))"
6353180,94,-3,"Marine Research Foundation","Chelonia mydas","981","2005-06-18","2005-06-19",4,1,1,,,,"3009:133","POLYGON((93 -3,94 -3,94 -4,93 -4,93 -3))"
6353161,94,-3,"Marine Research Foundation","Chelonia mydas","981","2005-06-18","2005-06-18",1,1,1,,,,"3009:123","POLYGON((93 -2,94 -2,94 -3,93 -3,93 -2))"
6353183,94,-3,"Marine Research Foundation","Chelonia mydas","981","2005-06-19","2005-06-21",8,1,1,,,,"3009:134","POLYGON((94 -3,95 -3,95 -4,94 -4,94 -3))"
6380940,98,8,"WWF Indochina","Chelonia mydas","373","2007-03-04","2007-03-04",1,1,1,,,,"1009:477","POLYGON((97 7,97 8,98 8,98 7,97 7))"
23222821,97,14,"Marine Research Foundation","Chelonia mydas","1300","2016-06-15","2016-06-15",1,1,1,,,,"1109:237","POLYGON((97 13,97 14,98 14,98 13,97 13))"
23208233,98,37,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-08-17","2010-08-17",1,1,1,,,,"1309:467","POLYGON((97 36,97 37,98 37,98 36,97 36))"
23237736,99,-62,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1282","2013-01-01","2013-01-01",1,1,1,,,,"3609:229","POLYGON((99 -62,100 -62,100 -63,99 -63,99 -62))"
24548535,99,1,"WWF-Malaysia","Eretmochelys imbricata","983","2009-11-13","2009-11-13",1,1,1,,,,"1009:219","POLYGON((99 1,99 2,100 2,100 1,99 1))"
24549425,100,2,"WWF-Malaysia","Eretmochelys imbricata","983","2008-12-19","2008-12-19",1,1,1,,,,"1010:110","POLYGON((100 1,100 2,101 2,101 1,100 1))"
24549580,102,2,"WWF-Malaysia","Eretmochelys imbricata","983","2006-11-18","2011-09-17",239,5,1,,,,"1010:111","POLYGON((101 1,101 2,102 2,102 1,101 1))"
24550072,102,3,"WWF-Malaysia","Eretmochelys imbricata","983","2006-08-26","2012-09-02",154,10,1,,,,"1010:121","POLYGON((101 2,101 3,102 3,102 2,101 2))"
24549777,103,2,"WWF-Malaysia","Eretmochelys imbricata","983","2006-11-18","2012-09-05",462,15,1,,,,"1010:112","POLYGON((102 1,102 2,103 2,103 1,102 1))"
24550320,103,3,"WWF-Malaysia","Eretmochelys imbricata","983","2006-08-28","2012-09-03",822,16,1,,,,"1010:122","POLYGON((102 2,102 3,103 3,103 2,102 2))"
5077076,103,6,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1994-09-14","1994-09-27",8,2,1,,,,"1010:352","POLYGON((102 5,102 6,103 6,103 5,102 5))"
5077099,103,6,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1994-09-22","1994-09-22",1,1,1,,,,"1010:362","POLYGON((102 6,102 7,103 7,103 6,102 6))"
24549316,104,1,"WWF-Malaysia","Eretmochelys imbricata","983","2006-11-30","2013-09-13",4952,8,1,,,,"1010:103","POLYGON((103 0,103 1,104 1,104 0,103 0))"
24549998,104,2,"WWF-Malaysia","Eretmochelys imbricata","983","2006-09-19","2012-09-11",506,13,1,,,,"1010:113","POLYGON((103 1,103 2,104 2,104 1,103 1))"
5077032,104,3,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1994-09-22","1994-09-23",6,1,1,,,,"1010:123","POLYGON((103 2,103 3,104 3,104 2,103 2))"
6380942,104,4,"Paolo Luschi, University of Pisa;WWF Indochina","Chelonia mydas","373;975","1994-09-17","2008-01-04",15,2,1,,,,"1010:133","POLYGON((103 3,103 4,104 4,104 3,103 3))"
6380945,104,5,"Paolo Luschi, University of Pisa;WWF Indochina","Chelonia mydas","373;975","1994-09-14","2008-01-03",19,3,1,,,,"1010:143","POLYGON((103 4,103 5,104 5,104 4,103 4))"
5077098,104,6,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1993-09-23","1994-10-04",49,5,1,,,,"1010:353","POLYGON((103 5,103 6,104 6,104 5,103 5))"
5077106,104,7,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1994-09-09","1994-09-23",15,3,1,,,,"1010:363","POLYGON((103 6,103 7,104 7,104 6,103 6))"
5077187,105,0,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1994-10-01","1994-10-03",7,1,1,,,,"3010:104","POLYGON((104 -0,105 -0,105 -1,104 -1,104 -0))"
24549424,105,1,"Paolo Luschi, University of Pisa;WWF-Malaysia","Chelonia mydas;Eretmochelys imbricata","975;983","1994-09-28","2008-11-16",328,6,2,,,,"1010:104","POLYGON((104 0,104 1,105 1,105 0,104 0))"
24550018,105,2,"Paolo Luschi, University of Pisa;WWF-Malaysia","Chelonia mydas;Eretmochelys imbricata","975;983","1994-09-24","2013-04-19",29,6,2,,,,"1010:114","POLYGON((104 1,104 2,105 2,105 1,104 1))"
5077033,104,2,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1994-09-23","1994-09-23",1,1,1,,,,"1010:124","POLYGON((104 2,104 3,105 3,105 2,104 2))"
5077040,105,4,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1994-10-07","1994-10-08",4,1,1,,,,"1010:134","POLYGON((104 3,104 4,105 4,105 3,104 3))"
6380946,105,5,"Paolo Luschi, University of Pisa;WWF Indochina","Chelonia mydas","373;975","1994-10-05","2007-12-29",11,2,1,,,,"1010:144","POLYGON((104 4,104 5,105 5,105 4,104 4))"
6381090,105,6,"WWF Indochina","Chelonia mydas","373","2007-12-27","2007-12-29",4,1,1,,,,"1010:354","POLYGON((104 5,104 6,105 6,105 5,104 5))"
5077112,105,7,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1993-09-26","1994-09-24",17,3,1,,,,"1010:364","POLYGON((104 6,104 7,105 7,105 6,104 6))"
5077191,106,-1,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1994-10-04","1994-10-07",4,1,1,,,,"3010:215","POLYGON((105 -1,106 -1,106 -2,105 -2,105 -1))"
24550326,105,0,"WWF-Malaysia","Eretmochelys imbricata","983","2007-11-07","2007-11-07",2,2,1,,,,"3010:205","POLYGON((105 -0,106 -0,106 -1,105 -1,105 -0))"
5077052,106,3,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1994-10-10","1994-10-11",7,1,1,,,,"1010:225","POLYGON((105 2,105 3,106 3,106 2,105 2))"
5077054,105,3,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1994-10-08","1994-10-09",4,1,1,,,,"1010:235","POLYGON((105 3,105 4,106 4,106 3,105 3))"
5077113,106,6,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1993-09-28","1993-09-28",8,1,1,,,,"1010:455","POLYGON((105 5,105 6,106 6,106 5,105 5))"
6381097,106,7,"Paolo Luschi, University of Pisa;WWF Indochina","Chelonia mydas","373;975","1993-09-27","2007-12-25",13,4,1,,,,"1010:465","POLYGON((105 6,105 7,106 7,106 6,105 6))"
6381103,106,7,"Paolo Luschi, University of Pisa;WWF Indochina","Chelonia mydas","373;975","1994-09-25","2007-12-24",4,2,1,,,,"1010:475","POLYGON((105 7,105 8,106 8,106 7,105 7))"
5077204,106,-2,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1994-10-09","1994-10-21",22,1,1,,,,"3010:226","POLYGON((106 -2,107 -2,107 -3,106 -3,106 -2))"
5077193,106,-2,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1994-10-07","1994-10-08",3,1,1,,,,"3010:216","POLYGON((106 -1,107 -1,107 -2,106 -2,106 -1))"
5077050,107,2,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1994-10-14","1994-10-14",2,1,1,,,,"1010:216","POLYGON((106 1,106 2,107 2,107 1,106 1))"
5077065,107,5,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1993-10-01","1993-10-02",5,1,1,,,,"1010:246","POLYGON((106 4,106 5,107 5,107 4,106 4))"
5077116,107,5,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1993-09-28","1993-10-01",6,1,1,,,,"1010:456","POLYGON((106 5,106 6,107 6,107 5,106 5))"
5077121,106,7,"Paolo Luschi, University of Pisa","Chelonia mydas","975","1994-09-15","1994-09-15",2,1,1,,,,"1010:466","POLYGON((106 6,106 7,107 7,107 6,106 6))"
6381107,107,8,"Paolo Luschi, University of Pisa;WWF Indochina","Chelonia mydas","373;975","1994-09-15","2008-08-01",13,3,1,,,,"1010:476","POLYGON((106 7,106 8,107 8,107 7,106 7))"
6381201,107,9,"WWF Indochina","Chelonia mydas","373","2006-09-15","2008-09-05",134,5,1,,,,"1010:486","POLYGON((106 8,106 9,107 9,107 8,106 8))"
6380947,108,3,"WWF Indochina","Chelonia mydas","373","2008-10-01","2008-10-01",1,1,1,,,,"1010:227","POLYGON((107 2,107 3,108 3,108 2,107 2))"
6381074,108,4,"Paolo Luschi, University of Pisa;WWF Indochina","Chelonia mydas","373;975","1993-10-04","2009-01-12",5,2,1,,,,"1010:237","POLYGON((107 3,107 4,108 4,108 3,107 3))"
